"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
8700,0.909883333333334,0.908111800000001,0.868454166666667,0.937902500000001,"BSC","OS",500
8730,0.909633333333334,0.907962733333334,0.86827,0.937765833333334,"BSC","OS",500
8760,0.909516666666667,0.907820533333334,0.868136666666667,0.937632500000001,"BSC","OS",500
8790,0.909316666666667,0.907673066666667,0.867884166666667,0.937564166666667,"BSC","OS",500
8820,0.909100000000001,0.907521866666667,0.867666666666667,0.937430833333334,"BSC","OS",500
8850,0.909000000000001,0.907367133333334,0.867501666666667,0.937294166666667,"BSC","OS",500
8880,0.908816666666667,0.907214266666667,0.867249166666667,0.937160833333334,"BSC","OS",500
8910,0.908700000000001,0.907057800000001,0.866949166666667,0.937013333333334,"BSC","OS",500
8940,0.908550000000001,0.906901600000001,0.866814166666667,0.936915000000001,"BSC","OS",500
8970,0.908300000000001,0.906743400000001,0.866598333333333,0.936743333333334,"BSC","OS",500
9000,0.908116666666667,0.906586066666667,0.8663525,0.936625833333334,"BSC","OS",500
9030,0.907933333333334,0.906424933333334,0.866120833333333,0.936529166666667,"BSC","OS",500
9060,0.907733333333334,0.906265266666667,0.86594,0.936230833333334,"BSC","OS",500
9090,0.907666666666667,0.906109333333334,0.865698333333333,0.936165833333334,"BSC","OS",500
9120,0.907483333333334,0.905948200000001,0.865584166666667,0.936064166666667,"BSC","OS",500
9150,0.907283333333334,0.905781933333334,0.8654,0.935911666666667,"BSC","OS",500
9180,0.9071,0.905619733333334,0.865184166666667,0.935845000000001,"BSC","OS",500
9210,0.906866666666667,0.905451066666667,0.864950833333334,0.935713333333334,"BSC","OS",500
9240,0.90675,0.905279466666667,0.864833333333334,0.935506666666667,"BSC","OS",500
9270,0.90665,0.905104866666667,0.864635000000001,0.935424166666668,"BSC","OS",500
9300,0.906533333333334,0.904929533333334,0.864384166666667,0.935305000000001,"BSC","OS",500
9330,0.906466666666667,0.904752666666667,0.864284166666667,0.935192500000001,"BSC","OS",500
9360,0.906233333333334,0.904571400000001,0.8640875,0.935078333333334,"BSC","OS",500
9390,0.906116666666667,0.904396066666667,0.863785833333334,0.934946666666667,"BSC","OS",500
9420,0.905950000000001,0.904218933333334,0.863617500000001,0.934732500000001,"BSC","OS",500
9450,0.905766666666668,0.904036200000001,0.863520833333334,0.934650000000001,"BSC","OS",500
9480,0.905666666666667,0.903855533333334,0.863373333333334,0.934567500000001,"BSC","OS",500
9510,0.905483333333334,0.903665933333334,0.863125833333334,0.934345000000001,"BSC","OS",500
9540,0.9052,0.903480800000001,0.8629625,0.934127500000001,"BSC","OS",500
9570,0.905116666666667,0.903288400000001,0.862678333333334,0.933960833333334,"BSC","OS",500
9600,0.904966666666667,0.903094333333334,0.862495833333334,0.933873333333334,"BSC","OS",500
9630,0.904833333333334,0.902898266666667,0.862234166666667,0.933670000000001,"BSC","OS",500
